,percentage,region,ad_id
8,0.120419,Alberta,562519128250362
9,0.036649,Manitoba,562519128250362
10,0.010471,Newfoundland and Labrador,562519128250362
0,0.002016,Nunavut,140053418250574
1,0.02621,Manitoba,140053418250574
2,0.004032,Yukon,140053418250574
3,0.024194,New Brunswick,140053418250574
4,0.004032,Prince Edward Island,140053418250574
5,0.004032,Northwest Territories,140053418250574
6,0.131048,Alberta,140053418250574
7,0.193548,British Columbia,140053418250574
8,0.050403,Nova Scotia,140053418250574
9,0.419355,Ontario,140053418250574
10,0.09879,Quebec,140053418250574
11,0.032258,Saskatchewan,140053418250574
12,0.010081,Newfoundland and Labrador,140053418250574
0,0.002703,Northwest Territories,286283883254633
1,0.094595,Alberta,286283883254633
2,0.167568,British Columbia,286283883254633
3,0.027027,Manitoba,286283883254633
4,0.024324,New Brunswick,286283883254633
5,0.062162,Nova Scotia,286283883254633
6,0.494595,Ontario,286283883254633
7,0.078378,Quebec,286283883254633
8,0.037838,Saskatchewan,286283883254633
9,0.002703,Prince Edward Island,286283883254633
10,0.008108,Newfoundland and Labrador,286283883254633
0,0.044304,New Brunswick,801483264067901
1,0.056962,Nova Scotia,801483264067901
2,0.006329,Nunavut,801483264067901
3,0.025316,Saskatchewan,801483264067901
4,0.088608,Alberta,801483264067901
5,0.183544,British Columbia,801483264067901
6,0.050633,Manitoba,801483264067901
7,0.474684,Ontario,801483264067901
8,0.06962,Quebec,801483264067901
0,0.122951,Alberta,1221529698285959
1,0.22541,British Columbia,1221529698285959
2,0.057377,Manitoba,1221529698285959
3,0.02459,New Brunswick,1221529698285959
4,0.061475,Nova Scotia,1221529698285959
5,0.368852,Ontario,1221529698285959
6,0.016393,Prince Edward Island,1221529698285959
7,0.065574,Quebec,1221529698285959
8,0.040984,Saskatchewan,1221529698285959
9,0.016393,Newfoundland and Labrador,1221529698285959
0,0.004673,Prince Edward Island,558872275477492
1,0.149533,Alberta,558872275477492
2,0.193925,British Columbia,558872275477492
3,0.037383,Manitoba,558872275477492
4,0.014019,New Brunswick,558872275477492
5,0.009346,Newfoundland and Labrador,558872275477492
6,0.037383,Nova Scotia,558872275477492
7,0.457944,Ontario,558872275477492
8,0.063084,Quebec,558872275477492
9,0.021028,Saskatchewan,558872275477492
10,0.007009,Yukon,558872275477492
11,0.004673,Northwest Territories,558872275477492
0,0.036023,Manitoba,984172289046356
1,0.004323,Prince Edward Island,984172289046356
2,0.008646,Yukon,984172289046356
3,0.008646,Newfoundland and Labrador,984172289046356
4,0.129683,Alberta,984172289046356
5,0.198847,British Columbia,984172289046356
6,0.024496,New Brunswick,984172289046356
7,0.043228,Nova Scotia,984172289046356
8,0.436599,Ontario,984172289046356
9,0.080692,Quebec,984172289046356
10,0.024496,Saskatchewan,984172289046356
11,0.004323,Northwest Territories,984172289046356
0,0.006438,Yukon,828302511152810
1,0.008584,Newfoundland and Labrador,828302511152810
2,0.004292,Northwest Territories,828302511152810
3,0.118026,Alberta,828302511152810
4,0.184549,British Columbia,828302511152810
5,0.036481,Manitoba,828302511152810
6,0.038627,New Brunswick,828302511152810
7,0.036481,Nova Scotia,828302511152810
8,0.401288,Ontario,828302511152810
9,0.004292,Prince Edward Island,828302511152810
10,0.133047,Quebec,828302511152810
11,0.027897,Saskatchewan,828302511152810
0,0.013889,New Brunswick,1387662911616516
1,0.008333,Prince Edward Island,1387662911616516
2,0.011111,Yukon,1387662911616516
3,0.133333,Alberta,1387662911616516
4,0.191667,British Columbia,1387662911616516
5,0.044444,Manitoba,1387662911616516
6,0.013889,Newfoundland and Labrador,1387662911616516
7,0.058333,Nova Scotia,1387662911616516
8,0.427778,Ontario,1387662911616516
9,0.069444,Quebec,1387662911616516
10,0.022222,Saskatchewan,1387662911616516
11,0.005556,Northwest Territories,1387662911616516
0,0.010101,Yukon,473263977086670
1,0.030303,New Brunswick,473263977086670
2,0.020202,Saskatchewan,473263977086670
3,0.121212,British Columbia,473263977086670
4,0.020202,Newfoundland and Labrador,473263977086670
5,0.040404,Nova Scotia,473263977086670
6,0.484848,Ontario,473263977086670
7,0.080808,Quebec,473263977086670
8,0.141414,Alberta,473263977086670
9,0.040404,Manitoba,473263977086670
10,0.010101,Nunavut,473263977086670
0,0.002062,Northwest Territories,507371993900779
1,0.006186,Yukon,507371993900779
2,0.004124,Nunavut,507371993900779
3,0.136082,Alberta,507371993900779
4,0.160825,British Columbia,507371993900779
5,0.030928,Manitoba,507371993900779
6,0.012371,New Brunswick,507371993900779
7,0.016495,Newfoundland and Labrador,507371993900779
8,0.047423,Nova Scotia,507371993900779
9,0.463918,Ontario,507371993900779
10,0.006186,Prince Edward Island,507371993900779
11,0.078351,Quebec,507371993900779
12,0.035052,Saskatchewan,507371993900779
0,0.041176,Manitoba,1123932831467754
1,0.023529,New Brunswick,1123932831467754
2,0.005882,Prince Edward Island,1123932831467754
3,0.070588,Quebec,1123932831467754
4,0.1,Alberta,1123932831467754
5,0.152941,British Columbia,1123932831467754
6,0.017647,Newfoundland and Labrador,1123932831467754
7,0.064706,Nova Scotia,1123932831467754
8,0.494118,Ontario,1123932831467754
9,0.029412,Saskatchewan,1123932831467754
0,0.054342,Ontario,1222251231626818
1,0.945658,Quebec,1222251231626818
0,0.055248,Ontario,184385013710825
1,0.944752,Quebec,184385013710825
0,0.039283,Ontario,196180092360401
1,0.960717,Quebec,196180092360401
0,0.035755,Ontario,510822380222551
1,0.964245,Quebec,510822380222551
0,0.029215,Ontario,5792128310829271
1,0.970785,Quebec,5792128310829271
0,0.029993,Ontario,405959624153425
1,0.970007,Quebec,405959624153425
0,0.052632,Ontario,262928065166051
1,0.947368,Quebec,262928065166051
0,0.025862,Ontario,337593231167367
1,0.974138,Quebec,337593231167367
0,0.056411,Ontario,906772433385873
1,0.943589,Quebec,906772433385873
0,0.054496,Ontario,346940140369174
1,0.945504,Quebec,346940140369174
0,0.030527,Ontario,2175077079466083
1,0.969473,Quebec,2175077079466083
0,0.032147,Ontario,354579519647274
1,0.967853,Quebec,354579519647274
0,1,Quebec,955052995290800
0,1,Quebec,1184661625367766
0,1,Quebec,174287538023404
0,1,Quebec,199248808808961
0,1,Quebec,213154324048665
0,1,Quebec,227128279143693
0,1,Quebec,563736314777075
0,1,Quebec,854868045440675
0,0.072641,Alberta,944617996082730
1,0.202257,British Columbia,944617996082730
2,0.051287,Manitoba,944617996082730
3,0.032451,New Brunswick,944617996082730
4,0.054457,Newfoundland and Labrador,944617996082730
5,0.026389,Nova Scotia,944617996082730
6,0.461302,Ontario,944617996082730
7,0.082991,Saskatchewan,944617996082730
8,0.001119,Yukon,944617996082730
9,0.00373,Northwest Territories,944617996082730
10,0.009325,Prince Edward Island,944617996082730
11,0.002051,Nunavut,944617996082730
0,0.003119,Northwest Territories,210053207714605
1,0.001559,Nunavut,210053207714605
2,0.001819,Yukon,210053207714605
3,0.108758,Alberta,210053207714605
4,0.141762,British Columbia,210053207714605
5,0.050806,Manitoba,210053207714605
6,0.048337,New Brunswick,210053207714605
7,0.057173,Newfoundland and Labrador,210053207714605
8,0.054964,Nova Scotia,210053207714605
9,0.464397,Ontario,210053207714605
10,0.012344,Prince Edward Island,210053207714605
11,0.054964,Saskatchewan,210053207714605
0,0.009146,Newfoundland and Labrador,349396676640317
1,0.14939,Alberta,349396676640317
2,0.280488,British Columbia,349396676640317
3,0.073171,Manitoba,349396676640317
4,0.018293,New Brunswick,349396676640317
5,0.012195,Nova Scotia,349396676640317
6,0.365854,Ontario,349396676640317
7,0.091463,Saskatchewan,349396676640317
0,0.000947,Yukon,516904332897041
1,0.124282,Alberta,516904332897041
2,0.169969,British Columbia,516904332897041
3,0.079942,Manitoba,516904332897041
4,0.039055,New Brunswick,516904332897041
5,0.016001,Newfoundland and Labrador,516904332897041
6,0.027118,Nova Scotia,516904332897041
7,0.44327,Ontario,516904332897041
8,0.004716,Prince Edward Island,516904332897041
9,0.090932,Saskatchewan,516904332897041
10,0.002,Northwest Territories,516904332897041
11,0.001769,Nunavut,516904332897041
0,0.000732,Yukon,522722462308667
1,0.120955,Alberta,522722462308667
2,0.175641,British Columbia,522722462308667
3,0.080608,Manitoba,522722462308667
4,0.039141,New Brunswick,522722462308667
5,0.017504,Newfoundland and Labrador,522722462308667
6,0.028247,Nova Scotia,522722462308667
7,0.434581,Ontario,522722462308667
8,0.004737,Prince Edward Island,522722462308667
9,0.094064,Saskatchewan,522722462308667
10,0.001443,Northwest Territories,522722462308667
11,0.002347,Nunavut,522722462308667
0,0.004751,Prince Edward Island,668237300767995
1,0.001188,Nunavut,668237300767995
2,0.163895,Alberta,668237300767995
3,0.210214,British Columbia,668237300767995
4,0.08076,Manitoba,668237300767995
5,0.034442,New Brunswick,668237300767995
6,0.004751,Newfoundland and Labrador,668237300767995
7,0.022565,Nova Scotia,668237300767995
8,0.357482,Ontario,668237300767995
9,0.119952,Saskatchewan,668237300767995
0,0.000996,Yukon,2823285841301761
1,0.068822,Alberta,2823285841301761
2,0.170968,British Columbia,2823285841301761
3,0.05062,Manitoba,2823285841301761
4,0.038848,New Brunswick,2823285841301761
5,0.050349,Newfoundland and Labrador,2823285841301761
6,0.037943,Nova Scotia,2823285841301761
7,0.504664,Ontario,2823285841301761
8,0.009418,Prince Edward Island,2823285841301761
9,0.062121,Saskatchewan,2823285841301761
10,0.002988,Northwest Territories,2823285841301761
11,0.002264,Nunavut,2823285841301761
0,0.075514,Alberta,3199637473605693
1,0.215457,British Columbia,3199637473605693
2,0.054086,Manitoba,3199637473605693
3,0.036648,New Brunswick,3199637473605693
4,0.052017,Newfoundland and Labrador,3199637473605693
5,0.032511,Nova Scotia,3199637473605693
6,0.446579,Ontario,3199637473605693
7,0.009901,Prince Edward Island,3199637473605693
8,0.067977,Saskatchewan,3199637473605693
9,0.001626,Yukon,3199637473605693
10,0.004877,Northwest Territories,3199637473605693
11,0.002808,Nunavut,3199637473605693
0,0.047397,Alberta,286490583252380
1,0.173114,British Columbia,286490583252380
2,0.065664,Manitoba,286490583252380
3,0.032713,New Brunswick,286490583252380
4,0.04877,Newfoundland and Labrador,286490583252380
5,0.030384,Nova Scotia,286490583252380
6,0.508357,Ontario,286490583252380
7,0.008596,Prince Edward Island,286490583252380
8,0.075991,Saskatchewan,286490583252380
9,0.001433,Yukon,286490583252380
10,0.003164,Northwest Territories,286490583252380
11,0.004417,Nunavut,286490583252380
0,0.095737,Alberta,190129946326390
1,0.196155,British Columbia,190129946326390
2,0.049373,Manitoba,190129946326390
3,0.033213,New Brunswick,190129946326390
4,0.049596,Newfoundland and Labrador,190129946326390
5,0.026804,Nova Scotia,190129946326390
6,0.455559,Ontario,190129946326390
7,0.008136,Prince Edward Island,190129946326390
8,0.079019,Saskatchewan,190129946326390
9,0.000836,Yukon,190129946326390
10,0.003734,Northwest Territories,190129946326390
11,0.001839,Nunavut,190129946326390
0,0.054046,Alberta,594792884838847
1,0.169407,British Columbia,594792884838847
2,0.073434,Manitoba,594792884838847
3,0.043213,New Brunswick,594792884838847
4,0.042237,Newfoundland and Labrador,594792884838847
5,0.049937,Nova Scotia,594792884838847
6,0.488023,Ontario,594792884838847
7,0.011118,Prince Edward Island,594792884838847
8,0.061643,Saskatchewan,594792884838847
9,0.001588,Yukon,594792884838847
10,0.003263,Northwest Territories,594792884838847
11,0.002089,Nunavut,594792884838847
0,0.042253,Alberta,224803772846543
1,0.17986,British Columbia,224803772846543
2,0.075809,Manitoba,224803772846543
3,0.037671,New Brunswick,224803772846543
4,0.040743,Newfoundland and Labrador,224803772846543
5,0.046116,Nova Scotia,224803772846543
6,0.493998,Ontario,224803772846543
7,0.010509,Prince Edward Island,224803772846543
8,0.065943,Saskatchewan,224803772846543
9,0.00148,Yukon,224803772846543
10,0.003404,Northwest Territories,224803772846543
11,0.002213,Nunavut,224803772846543
0,0.077024,Alberta,534997317611652
1,0.176738,British Columbia,534997317611652
2,0.054813,Manitoba,534997317611652
3,0.038572,New Brunswick,534997317611652
4,0.050394,Newfoundland and Labrador,534997317611652
5,0.046453,Nova Scotia,534997317611652
6,0.484237,Ontario,534997317611652
7,0.010986,Prince Edward Island,534997317611652
8,0.054096,Saskatchewan,534997317611652
9,0.002985,Northwest Territories,534997317611652
10,0.002508,Nunavut,534997317611652
11,0.001194,Yukon,534997317611652
0,0.001552,Yukon,867221700857283
1,0.004269,Northwest Territories,867221700857283
2,0.002522,Nunavut,867221700857283
3,0.009313,Prince Edward Island,867221700857283
4,0.113116,Alberta,867221700857283
5,0.173846,British Columbia,867221700857283
6,0.054521,Manitoba,867221700857283
7,0.040939,New Brunswick,867221700857283
8,0.053551,Newfoundland and Labrador,867221700857283
9,0.039969,Nova Scotia,867221700857283
10,0.437912,Ontario,867221700857283
11,0.06849,Saskatchewan,867221700857283
0,0.076028,Alberta,1077136686155034
1,0.197569,British Columbia,1077136686155034
2,0.048875,Manitoba,1077136686155034
3,0.033747,New Brunswick,1077136686155034
4,0.051978,Newfoundland and Labrador,1077136686155034
5,0.036333,Nova Scotia,1077136686155034
6,0.459529,Ontario,1077136686155034
7,0.008275,Prince Edward Island,1077136686155034
8,0.080683,Saskatchewan,1077136686155034
9,0.001164,Yukon,1077136686155034
10,0.003103,Northwest Territories,1077136686155034
11,0.002715,Nunavut,1077136686155034
0,0.00189,Yukon,1384734861905626
1,0.071534,Alberta,1384734861905626
2,0.194313,British Columbia,1384734861905626
3,0.064105,Manitoba,1384734861905626
4,0.044902,New Brunswick,1384734861905626
5,0.036821,Newfoundland and Labrador,1384734861905626
6,0.046248,Nova Scotia,1384734861905626
7,0.456858,Ontario,1384734861905626
8,0.011035,Prince Edward Island,1384734861905626
9,0.065647,Saskatchewan,1384734861905626
10,0.003541,Northwest Territories,1384734861905626
11,0.003106,Nunavut,1384734861905626
0,0.030843,Nova Scotia,2949575541924731
1,0.001438,Yukon,2949575541924731
2,0.003755,Northwest Territories,2949575541924731
3,0.003276,Nunavut,2949575541924731
4,0.053456,Alberta,2949575541924731
5,0.203755,British Columbia,2949575541924731
6,0.054415,Manitoba,2949575541924731
7,0.034758,New Brunswick,2949575541924731
8,0.051698,Newfoundland and Labrador,2949575541924731
9,0.482621,Ontario,2949575541924731
10,0.00839,Prince Edward Island,2949575541924731
11,0.071594,Saskatchewan,2949575541924731
0,0.10494,Alberta,5656711441069842
1,0.155843,British Columbia,5656711441069842
2,0.055291,Manitoba,5656711441069842
3,0.0499,New Brunswick,5656711441069842
4,0.046891,Newfoundland and Labrador,5656711441069842
5,0.056419,Nova Scotia,5656711441069842
6,0.46176,Ontario,5656711441069842
7,0.011284,Prince Edward Island,5656711441069842
8,0.050401,Saskatchewan,5656711441069842
9,0.002633,Yukon,5656711441069842
10,0.002884,Northwest Territories,5656711441069842
11,0.001755,Nunavut,5656711441069842
0,0.001963,Yukon,256282435918351
1,0.003364,Nunavut,256282435918351
2,0.074128,Alberta,256282435918351
3,0.171246,British Columbia,256282435918351
4,0.054334,Manitoba,256282435918351
5,0.05069,New Brunswick,256282435918351
6,0.044353,Newfoundland and Labrador,256282435918351
7,0.049288,Nova Scotia,256282435918351
8,0.483739,Ontario,256282435918351
9,0.009364,Prince Edward Island,256282435918351
10,0.054334,Saskatchewan,256282435918351
11,0.003196,Northwest Territories,256282435918351
0,0.069748,Alberta,358993042259621
1,0.172949,British Columbia,358993042259621
2,0.061682,Manitoba,358993042259621
3,0.035055,New Brunswick,358993042259621
4,0.055271,Newfoundland and Labrador,358993042259621
5,0.035779,Nova Scotia,358993042259621
6,0.477845,Ontario,358993042259621
7,0.008738,Prince Edward Island,358993042259621
8,0.075694,Saskatchewan,358993042259621
9,0.000982,Yukon,358993042259621
10,0.002999,Northwest Territories,358993042259621
11,0.003257,Nunavut,358993042259621
0,0.116482,Alberta,522731225611613
1,0.151139,British Columbia,522731225611613
2,0.045009,Manitoba,522731225611613
3,0.05212,New Brunswick,522731225611613
4,0.048609,Newfoundland and Labrador,522731225611613
5,0.05149,Nova Scotia,522731225611613
6,0.463948,Ontario,522731225611613
7,0.011162,Prince Edward Island,522731225611613
8,0.055361,Saskatchewan,522731225611613
9,0.00054,Yukon,522731225611613
10,0.00243,Northwest Territories,522731225611613
11,0.00171,Nunavut,522731225611613
0,0.040187,Alberta,919338068652882
1,0.177173,British Columbia,919338068652882
2,0.077075,Manitoba,919338068652882
3,0.02922,New Brunswick,919338068652882
4,0.035293,Newfoundland and Labrador,919338068652882
5,0.035676,Nova Scotia,919338068652882
6,0.518424,Ontario,919338068652882
7,0.008621,Prince Edward Island,919338068652882
8,0.071448,Saskatchewan,919338068652882
9,0.001128,Yukon,919338068652882
10,0.003383,Northwest Territories,919338068652882
11,0.002372,Nunavut,919338068652882
0,0.000895,Yukon,1032638067509515
1,0.056539,Alberta,1032638067509515
2,0.158231,British Columbia,1032638067509515
3,0.062679,Manitoba,1032638067509515
4,0.040038,New Brunswick,1032638067509515
5,0.046689,Newfoundland and Labrador,1032638067509515
6,0.046519,Nova Scotia,1032638067509515
7,0.509402,Ontario,1032638067509515
8,0.010745,Prince Edward Island,1032638067509515
9,0.062764,Saskatchewan,1032638067509515
10,0.002899,Northwest Territories,1032638067509515
11,0.002601,Nunavut,1032638067509515
0,0.03483,Alberta,1235688196862280
1,0.179847,British Columbia,1235688196862280
2,0.077076,Manitoba,1235688196862280
3,0.029231,New Brunswick,1235688196862280
4,0.036887,Newfoundland and Labrador,1235688196862280
5,0.033932,Nova Scotia,1235688196862280
6,0.521787,Ontario,1235688196862280
7,0.008956,Prince Edward Island,1235688196862280
8,0.070925,Saskatchewan,1235688196862280
9,0.001115,Yukon,1235688196862280
10,0.003496,Northwest Territories,1235688196862280
11,0.001918,Nunavut,1235688196862280
0,0.002947,Nunavut,334517135014619
1,0.001134,Yukon,334517135014619
2,0.067785,Alberta,334517135014619
3,0.197914,British Columbia,334517135014619
4,0.046701,Manitoba,334517135014619
5,0.047608,New Brunswick,334517135014619
6,0.046701,Newfoundland and Labrador,334517135014619
7,0.044888,Nova Scotia,334517135014619
8,0.46384,Ontario,334517135014619
9,0.012696,Prince Edward Island,334517135014619
10,0.065291,Saskatchewan,334517135014619
11,0.002494,Northwest Territories,334517135014619
0,0.001462,Nunavut,502023054216861
1,0.00402,Northwest Territories,502023054216861
2,0.086988,Alberta,502023054216861
3,0.145102,British Columbia,502023054216861
4,0.046784,Manitoba,502023054216861
5,0.041667,New Brunswick,502023054216861
6,0.054825,Newfoundland and Labrador,502023054216861
7,0.042763,Nova Scotia,502023054216861
8,0.506579,Ontario,502023054216861
9,0.008041,Prince Edward Island,502023054216861
10,0.060307,Saskatchewan,502023054216861
11,0.001462,Yukon,502023054216861
0,0.000333,Yukon,837612413546390
1,0.002661,Northwest Territories,837612413546390
2,0.052562,Manitoba,837612413546390
3,0.009315,Prince Edward Island,837612413546390
4,0.098137,Alberta,837612413546390
5,0.176647,British Columbia,837612413546390
6,0.032269,New Brunswick,837612413546390
7,0.059215,Newfoundland and Labrador,837612413546390
8,0.025948,Nova Scotia,837612413546390
9,0.462409,Ontario,837612413546390
10,0.078177,Saskatchewan,837612413546390
11,0.002329,Nunavut,837612413546390
0,0.001252,Nunavut,325259365933549
1,0.126766,Alberta,325259365933549
2,0.126766,British Columbia,325259365933549
3,0.041838,Manitoba,325259365933549
4,0.063472,New Brunswick,325259365933549
5,0.058645,Newfoundland and Labrador,325259365933549
6,0.06973,Nova Scotia,325259365933549
7,0.438405,Ontario,325259365933549
8,0.013588,Prince Edward Island,325259365933549
9,0.055784,Saskatchewan,325259365933549
10,0.00143,Yukon,325259365933549
11,0.002324,Northwest Territories,325259365933549
0,1,Quebec,194114579336314
0,1,Quebec,189948743098323
0,1,Quebec,899942457269885
0,1,Quebec,202427755145796
0,1,Quebec,4584646401653878
0,1,Quebec,966021027525126
0,1,Quebec,1358183651249235
0,1,Quebec,4065809650198286
0,1,Quebec,252271669725795
0,1,Quebec,892467931676501
0,1,Quebec,964255474412664
0,1,Quebec,1733253673541407
0,1,Quebec,797735437597683
0,1,Quebec,510912620186160
0,1,Quebec,243723640917688
0,1,Quebec,1254732141643392
0,0.008475,Alberta,510497540214313
1,0.008475,British Columbia,510497540214313
2,0.00565,Manitoba,510497540214313
3,0.022599,New Brunswick,510497540214313
4,0.002825,Newfoundland and Labrador,510497540214313
5,0.022599,Ontario,510497540214313
6,0.923729,Quebec,510497540214313
7,0.00565,Northwest Territories,510497540214313
0,0.001701,British Columbia,128356532714799
1,0.001701,Nova Scotia,128356532714799
2,0.003401,Alberta,128356532714799
3,0.015306,New Brunswick,128356532714799
4,0.020408,Ontario,128356532714799
5,0.957483,Quebec,128356532714799
0,0.004396,Alberta,495960881634744
1,0.004396,Manitoba,495960881634744
2,0.002198,British Columbia,495960881634744
3,0.041758,Ontario,495960881634744
4,0.01978,New Brunswick,495960881634744
5,0.927473,Quebec,495960881634744
0,0.002457,Manitoba,3143214679234689
1,0.036855,New Brunswick,3143214679234689
2,0.051597,Ontario,3143214679234689
3,0.906634,Quebec,3143214679234689
4,0.002457,British Columbia,3143214679234689
0,0.136,Alberta,187625833339824
1,0.17,British Columbia,187625833339824
2,0.04,Manitoba,187625833339824
3,0.024,New Brunswick,187625833339824
4,0.006,Newfoundland and Labrador,187625833339824
5,0.066,Nova Scotia,187625833339824
6,0.468,Ontario,187625833339824
7,0.002,Prince Edward Island,187625833339824
8,0.076,Quebec,187625833339824
9,0.012,Saskatchewan,187625833339824
0,0.005698,Prince Edward Island,185386280233282
1,0.00114,Nunavut,185386280233282
2,0.002279,Yukon,185386280233282
3,0.119658,Alberta,185386280233282
4,0.188604,British Columbia,185386280233282
5,0.047863,Manitoba,185386280233282
6,0.017664,New Brunswick,185386280233282
7,0.011966,Newfoundland and Labrador,185386280233282
8,0.059829,Nova Scotia,185386280233282
9,0.45584,Ontario,185386280233282
10,0.059259,Quebec,185386280233282
11,0.02849,Saskatchewan,185386280233282
12,0.001709,Northwest Territories,185386280233282
0,0.001001,Nunavut,423100302173259
1,0.114114,Alberta,423100302173259
2,0.183183,British Columbia,423100302173259
3,0.042042,Manitoba,423100302173259
4,0.028028,New Brunswick,423100302173259
5,0.01001,Newfoundland and Labrador,423100302173259
6,0.068068,Nova Scotia,423100302173259
7,0.459459,Ontario,423100302173259
8,0.003003,Prince Edward Island,423100302173259
9,0.069069,Quebec,423100302173259
10,0.022022,Saskatchewan,423100302173259
0,0.001117,Northwest Territories,257231799539999
1,0.002235,Yukon,257231799539999
2,0.002235,Nunavut,257231799539999
3,0.129609,Alberta,257231799539999
4,0.179888,British Columbia,257231799539999
5,0.04581,Manitoba,257231799539999
6,0.024581,New Brunswick,257231799539999
7,0.418994,Ontario,257231799539999
8,0.005587,Prince Edward Island,257231799539999
9,0.06257,Quebec,257231799539999
10,0.022346,Saskatchewan,257231799539999
11,0.014525,Newfoundland and Labrador,257231799539999
12,0.090503,Nova Scotia,257231799539999
0,0.114799,Alberta,370010294554911
1,0.248963,British Columbia,370010294554911
2,0.038728,Manitoba,370010294554911
3,0.017981,New Brunswick,370010294554911
4,0.01314,Newfoundland and Labrador,370010294554911
5,0.054633,Nova Scotia,370010294554911
6,0.429461,Ontario,370010294554911
7,0.003458,Prince Edward Island,370010294554911
8,0.055325,Quebec,370010294554911
9,0.018672,Saskatchewan,370010294554911
10,0.001383,Yukon,370010294554911
11,0.002075,Northwest Territories,370010294554911
12,0.001383,Nunavut,370010294554911
0,0.011905,New Brunswick,569054727834227
1,0.02381,Ontario,569054727834227
2,0.964286,Quebec,569054727834227
0,0.006024,Alberta,202957655095922
1,0.006024,Prince Edward Island,202957655095922
2,0.006024,British Columbia,202957655095922
3,0.006024,Newfoundland and Labrador,202957655095922
4,0.018072,New Brunswick,202957655095922
5,0.024096,Ontario,202957655095922
6,0.933735,Quebec,202957655095922
0,0.001395,Newfoundland and Labrador,216113877091838
1,0.001395,Alberta,216113877091838
2,0.001395,Nova Scotia,216113877091838
3,0.004184,British Columbia,216113877091838
4,0.020921,New Brunswick,216113877091838
5,0.02371,Ontario,216113877091838
6,0.947001,Quebec,216113877091838
0,0.056,New Brunswick,319465433191584
1,0.04,Ontario,319465433191584
2,0.904,Quebec,319465433191584
0,0.02381,Prince Edward Island,547359706299616
1,0.035714,Manitoba,547359706299616
2,0.011905,Saskatchewan,547359706299616
3,0.107143,Alberta,547359706299616
4,0.190476,British Columbia,547359706299616
5,0.02381,Newfoundland and Labrador,547359706299616
6,0.02381,Nova Scotia,547359706299616
7,0.428571,Ontario,547359706299616
8,0.154762,Quebec,547359706299616
0,0.005848,Saskatchewan,309793790893081
1,0.017544,New Brunswick,309793790893081
2,0.005848,Prince Edward Island,309793790893081
3,0.087719,Alberta,309793790893081
4,0.175439,British Columbia,309793790893081
5,0.035088,Manitoba,309793790893081
6,0.017544,Newfoundland and Labrador,309793790893081
7,0.134503,Quebec,309793790893081
8,0.070175,Nova Scotia,309793790893081
9,0.450292,Ontario,309793790893081
0,0.002688,Nunavut,840781393299119
1,0.11828,Alberta,840781393299119
2,0.180108,British Columbia,840781393299119
3,0.051075,Manitoba,840781393299119
4,0.010753,New Brunswick,840781393299119
5,0.467742,Ontario,840781393299119
6,0.016129,Prince Edward Island,840781393299119
7,0.053763,Quebec,840781393299119
8,0.016129,Newfoundland and Labrador,840781393299119
9,0.05914,Nova Scotia,840781393299119
10,0.024194,Saskatchewan,840781393299119
0,0.013158,New Brunswick,255425172685498
1,0.092105,Alberta,255425172685498
2,0.032895,Prince Edward Island,255425172685498
3,0.039474,Saskatchewan,255425172685498
4,0.223684,British Columbia,255425172685498
5,0.026316,Manitoba,255425172685498
6,0.046053,Nova Scotia,255425172685498
7,0.453947,Ontario,255425172685498
8,0.072368,Quebec,255425172685498
0,0.012121,Saskatchewan,327918109027216
1,0.012121,Prince Edward Island,327918109027216
2,0.109091,Alberta,327918109027216
3,0.218182,British Columbia,327918109027216
4,0.054545,Manitoba,327918109027216
5,0.030303,Newfoundland and Labrador,327918109027216
6,0.066667,Nova Scotia,327918109027216
7,0.412121,Ontario,327918109027216
8,0.072727,Quebec,327918109027216
9,0.012121,New Brunswick,327918109027216
0,0.011628,Alberta,1756686684719826
1,0.011628,British Columbia,1756686684719826
2,0.011628,New Brunswick,1756686684719826
3,0.034884,Ontario,1756686684719826
4,0.930233,Quebec,1756686684719826
0,0.001818,Saskatchewan,3059331204390137
1,0.007273,Alberta,3059331204390137
2,0.007273,New Brunswick,3059331204390137
3,0.003636,British Columbia,3059331204390137
4,0.001818,Manitoba,3059331204390137
5,0.025455,Ontario,3059331204390137
6,0.952727,Quebec,3059331204390137
0,0.010638,Alberta,549261326429671
1,0.010638,British Columbia,549261326429671
2,0.021277,New Brunswick,549261326429671
3,0.042553,Ontario,549261326429671
4,0.914894,Quebec,549261326429671
0,0.012579,New Brunswick,861501817789160
1,0.025157,Ontario,861501817789160
2,0.006289,Alberta,861501817789160
3,0.012579,Manitoba,861501817789160
4,0.943396,Quebec,861501817789160
0,0.010101,Alberta,807991329720811
1,0.010101,New Brunswick,807991329720811
2,0.030303,Ontario,807991329720811
3,0.949495,Quebec,807991329720811
0,0.018051,New Brunswick,852011615426283
1,0.00361,Newfoundland and Labrador,852011615426283
2,0.036101,Ontario,852011615426283
3,0.942238,Quebec,852011615426283
0,0.010309,Prince Edward Island,139704198270817
1,0.010309,Newfoundland and Labrador,139704198270817
2,0.020619,Saskatchewan,139704198270817
3,0.082474,Alberta,139704198270817
4,0.201031,British Columbia,139704198270817
5,0.06701,Manitoba,139704198270817
6,0.025773,New Brunswick,139704198270817
7,0.061856,Nova Scotia,139704198270817
8,0.43299,Ontario,139704198270817
9,0.087629,Quebec,139704198270817
0,0.092896,Alberta,873238520213613
1,0.202186,British Columbia,873238520213613
2,0.032787,Manitoba,873238520213613
